Raw_Track_Title,Clean_TrackTitle
Winter ( L’Ineverno ) / Allegro: Winter ( L’Ineverno ) / Allegro ,"The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"Le quattro stagioni (The Four Seasons), Op. 8 - Concerto No. 4 in F Minor, RV 297, ""L'inverno"" (Winter): II. Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"The Four Seasons - Violin Concerto in E Major, Op. 8, No. 1, RV 269 - ""Spring"": III. Danza Pastorale (Allegro) ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": III. Danza pastorale. Allegro"
"Concerto No. 1 In e Major, Op. 8, RV 269, ""La Primavera"" (Spring): II. Largo ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Concerto for Violin and Strings in F Minor, Op. 8, No. 4, R. 297 ""L'inverno"": II. Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"Concert No. 4 in F Minor, Op. 8, RV 297, ""L'inverno"" (Winter): II. Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"Konzert Nr. 2 g-moll op. 8, RV 315: 3. Presto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
"The Four Seasons, Concerto No. 1 in E Major, RV 269 ""Spring"": II. Largo ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
Winter ( L’Ineverno ) / Allegro non molto: Winter ( L’Ineverno ) / Allegro non molto ,"The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"Le quattro stagioni (The Four Seasons), Op. 8, Concerto No. 1 in E Major, RV 269, ""La primavera"" [Spring]: I. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": III. Danza pastorale. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": III. Danza pastorale. Allegro"
The Four Season: Summer: I. Allegro non Molto ,"The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": I. Allegro non moto"
"Violin Concerto No. 3 in F Major, RV 293: I. Allegro - Larghetto - Allegro assai ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
"Concerto For Violin And Strings in E, Op. 8, No. 1, RV 269 ""La Primavera"": 1. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"The Four Seasons, Op. 8 – Violin Concerto No. 2 in G Minor, RV 315, “Summer” – Arranged for 2 violins and piano: III. Presto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
"The 4 Seasons: Violin Concerto in F minor, Op. 8, No. 4, RV 297, ""L'inverno"" (Winter): III. Allegro ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": III. Allegro"
"‘Le quattro stagioni’ (‘The Four Seasons’): Concerto, Op. 8 No. 2, RV 315 ‘L’estate’ in G minor (‘Summer’): I. Allegro non molto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": I. Allegro non moto"
"Le quattro stagioni (The Four Seasons), Op. 8 - Concerto No. 1 in E Major, RV 269, ""La primavera"" (Spring): III. Danza pastorale: Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": III. Danza pastorale. Allegro"
"The Four Seasons, Op. 8, RV. 269: I, Allegro - Spring ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"The Four Seasons - Violin Concerto in E Major, Op. 8, No. 1, RV 269 - ""Spring"": I. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Concerto No. 4 in F Minor, Op. 8, RV 297, ""The Four Seasons - Winter"": I. Allegro non molto ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"The Four Seasons, Concerto No. 3 in F Major, Op. 8, RV 293, ""L'autunno"" (Autumn): I Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
"Concerto No.4 Winter, Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"Le quattro stagione (The Four Seasons), Op. 8, Concerto No. 4 in F Minor, RV 297 ""L'inverno"" [Winter]: II. Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"Violin Concerto in F minor, RV 297 'L'inverno' (""Winter"") ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
﻿Violin Concerto Op.8 No.4 in f “L'Inverno” (Winter) RV 297: I. ﻿Allegro non molto ,"The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"Le quattro stagioni, L’autunno: I. Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
"La Primavera Violin Concerto in E Major, RV 269: III. Danza pastorale ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": III. Danza pastorale. Allegro"
"The Four Seasons, Concerto No. 1 for Violin, Strings and Cembalo, in E Major, Op. 8, Spring: I. II. Largo ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Concerto for Violin and Strings in F Minor, Op.8, No.4, R.297 ""L'inverno"" ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"Concerto para Violín No.3 in F Major, Op. 8, RV 293 ""L’Autunno"": III. Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": III. Allegro"
"Violin Concerto in F minor, ‘Winter’, op.8 no.4, rv 297 - Allegro non molto ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"The 4 Seasons: Concerto in F major, Op. 8, No. 3, RV 293, ""L'autunno"" (Autumn) (arr. A. Prado): III. Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": III. Allegro"
"The 4 Seasons: Concerto in F minor, Op. 8, No. 4, RV 297, ""L'inverno"" (Winter) (arr. A. Prado): III. Allegro non molto ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"Violin Concerto No. 3 in F Major, RV 293: III. Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": III. Allegro"
Summer ( L’ Estate ) / Presto: Summer ( L’ Estate ) / Presto ,"The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": II. Adagio - Presto"
"Concerto for Violin and STrings in E, Op. 8, No. 1, R. 269 - ""La Priavera"": I. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
Le Quattro Stagioni (The Four Seasons): L'estate (Summer): I. Allegro non molto ,"The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": I. Allegro non moto"
The Four Seasons - Concerto No. 2 in G Minor Op. 8 No. 2 RV315 'Summer': II. Adagio ,"The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": II. Adagio - Presto"
"The Four Seasons, Concerto for Violin, Strings and Continuo in G Minor, No. 2, Op. 8, Rv 315, “l’ Estate” (Summer): III. Presto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
"The Four Seasons, Op.8 (from 'Il cimento dell'armonia e dell'inventione'), Concerto No. 2 in G Minor, RV 315 (Op. 8 No. 2) 'L'estate': II. Adagio ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": II. Adagio - Presto"
"The four seasons, Autumn, Op. 8/3: III.Allegro (La caccia) ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": III. Allegro"
"Die vier Jahreszeiten, Op. 8, Concerto No. 1 in E Major, RV 269 ""Der Frühling"": II. Largo e pianissimo sempre ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": II. Largo e pianissimo sempre"
"Le quattro stagioni (The Four Seasons), Op. 8, Concerto No. 2 in G Minor, RV 315, ""L'estate"" [Summer]: III. Presto [Tempo impetuoso d'estate] ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
Le Quattro Stagioni (The Four Seasons): L'autunno (Autumn): I. Allegro ,"The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
"Concerto No. 1 in E Major, Op. 8:II Largo ""La primavera"" (Spring) ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"The Four Seasons, Concerto No. 4 in F Minor, Op. 8, RV 297, ""L'inverno"" (Winter): II. Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"The Four Seasons (Le Quattro Stagioni), Op. 8 - Concerto No. 4 for Violin and Strings in F Minor, ""Winter"", RV 297: I. Allegro non molto ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"Violin Concerto in e major, ‘Spring’, op.8 no.1, rv 269 - Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"The 4 Seasons: Violin Concerto In F Major, Op. 8, No. 3, RV 293, ""L'autunno"" (Autumn) (arr. for Wind Quintet): III. Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": III. Allegro"
"The Four Seasons, Spring, Op. 8 - 1: 3rd Mvt: Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
"Concerto No. 4 in F minor, Op. 8, RV 297, ""Winter"" (L'inverno): Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
Summer Op.8 RV 315 ,"The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
"Concerto No. 4 in F Minor, Op. 8, RV 297, ""L'inverno"" (Winter) ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"The Four Seasons, Violin Concerto No. 4 in F Minor, RV 297 ""Winter"": III. Allegro ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": III. Allegro"
"The Four Seasons, Concerto No. 3 in F Major (L'autunno - Autumn), RV 293 (Op. 8, No. 3): II. Adagio Molto ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": II. Adagio molto"
"Concerto, Op. 8, No. 3 ""L'Autumno"": III. Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": III. Allegro"
"The Four Seasons, Concerto No. 1 in E Major (La Primavera - Spring), RV 269 (Op. 8, No. 1): II. Largo ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Concerto No. 1 in E major, Op. 8, RV 269, ""Vivaldi La primavera"" (Spring) I. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
﻿Violin Concerto Op.8 No.3 in F “L'Autunno” (Autumn) RV 293: III. Allegro ,"The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": III. Allegro"
"Concerto For Violin And Strings in E, Op. 8, No. 1, R.269 ""La Primavera"": 2. Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"The Four Seasons, Violin Concerto in G Minor, RV 315 ""Summer"": III. Presto, tempo impetuoso d'estate ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
"Violin Concerto No. 4 in F Minor, Op. 8 No. 4 'Winter': II - Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"The Four Seasons, Op. 8, Violin Concerto No. 4 in F Minor, RV 297 ""Winter"": II. Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"Concerto No. 2 In G Minor, Op. 8, RV 315, ""L'estate"" (Summer): III. Presto; Tempo Impetuoso D'Estate ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
"Concerto for Violin and Strings in E, Op.8, No.1, R.269 ""La Primavera"" ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Concerto For Violin And Strings In G Minor, Op.8, No.2, RV 315 ""L'estate"": 3. Presto (Tempo impetuoso d'estate) ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": I. Allegro non moto"
L´Autunno op. 8 No. 3: II. Adagio molto ,"The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": II. Adagio molto"
"The Four Seasons, Violin Concerto No. 2 in G Minor, RV 315 ""Summer"": I. Allegro non molto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": I. Allegro non moto"
﻿Violin Concerto Op.8 No.3 in F “L'Autunno” (Autumn) RV 293: II. Adagio molto ,"The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": II. Adagio molto"
"Concert No. 4 in F Minor, Op. 8, RV 297, ""L'inverno"" (Winter): III. Allegro ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": III. Allegro"
"Concerto No. 3 in F Major: L'Autunno ('Autumn'), Op. 8, No. 3 / RV 293: II Allegro (La Caccia) ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": III. Allegro"
"Violin Concerto in E Major, ""Spring"", Op. 8 No. 1, RV 269: I. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Concerto For Violin And Strings In G Minor, Op.8, No.2, RV 315 ""L'estate"": 2. Adagio - Presto - Adagio ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": II. Adagio - Presto"
"The Four Seasons, Concerto No. 1 in E Major, Op. 8, RV 269 ""Spring"" ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Concerto for Violin and Strings in G minor, Op. 8, No. 2, R. 315 - ""L'Estate"": II. Adagio - Presto - Adagio ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": II. Adagio - Presto"
"Concerto No. 2 in G minor, Op. 8, RV 315, "" Vivaldi L'estate"" (Summer) II. Adagio ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": II. Adagio - Presto"
"The Four Seasons, Concerto No. 1 in E Major, Op. 8, RV 269 Spring: II. Largo e pianissimo sempre ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": II. Largo e pianissimo sempre"
"Die vier Jahreszeiten, Op. 8, Concerto No. 2 in G Minor, RV 315 ""Der Sommer"": III. Presto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
"Concerto No. 2 in G minor, Op. 8, RV 315, "" Vivaldi L'estate"" (Summer) III. Presto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
"The Four Seasons, Autumn, Op. 8/3: I.Allegro (Ballo e Canto Villanelli) ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": I. Allegro non moto"
"The Four Seasons -Violin Concerto in G Minor, RV 315, ""Summer"": II. Adagio - Presto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": II. Adagio - Presto"
"Dört Mevsim, Konçerto No. 4 in F Minor, RV 297 ""Kış"" ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"The Four Seasons, Concerto No. 4 in F Minor, Op. 8, RV 297 ""Winter"": II. Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"The Four Seasons, Concerto for Violin, Strings and Continuo in F Major, No. 3, Op. 8, Rv 293, “l’ Autunno” (Autumn): I. Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
"The four seasons, Spring, Op. 8/1: II. Largo e pianissimo sempre ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": II. Largo e pianissimo sempre"
Concerto in G minor Op. 8 No. 2 'L’Estate ': I. Allegro non Molto ,"The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": I. Allegro non moto"
"Concerto for Violin and Strings in F, Op.8, No.3, R.293 ""L'autunno"" ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
"The Four Seasons - Violin Concerto in E Major, RV 269, ""Spring"" ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"The Four Seasons, Violin Concerto in G Minor, RV 315 ""Summer"": I. Allegro ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": I. Allegro non moto"
"The Four Seasons: Violin Concerto in E Major, RV 269, ""Spring"": III. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"The Four Seasons, Concerto No. 4 in F Minor, RV 297 ""Winter"": II. Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"La Primavera Violin Concerto E major, RV 269: II. Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"Violin Concerto in F Major, RV 293, ""Autumn"" from ""The Four Seasons"": I. Allegro. Ballo e canto villanelli ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
"Concerto No. 4 In F Minor, Op. 8, RV 297, ""L'inverno"" (Winter): III. Allegro ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": III. Allegro"
"The Four Seasons, Summer, Op. 8/2: III. Presto. Tempo Impettuoso D'Estate ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
"The Four Seasons, Concerto for Violin, Strings and Continuo in E Major, No. 1, Op. 8, Rv 269, “la Primavera” (Spring): I. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"The Four Seasons, Concerto No. 4 in F Minor, RV 297 ""Winter"": I. Allegro non molto ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"Violin concerto in F Major, ‘Autumn’, op.8 no.3, rv 293 -Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
"Concerto For Violin And Strings In F, Op.8, No.3, RV 293 ""L'autunno"": 2. Adagio molto (Ubriachi dormienti) ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": II. Adagio molto"
"The 4 Seasons: Violin Concerto in F Major, Op. 8, No. 3, RV 293, ""L'autunno"" (Autumn) ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
"Concerto No.1 In e Major, Op. 8, No. 1, RV 269 - ""La Primavera"" (""Spring""): I. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Concerto for Violin and Strings in E, Op. 8, No. 1, R. 269 ""La Primavera"": I. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Concerto Nr.2 In G Minor, Op. 8, No. 2, RV315 - ""L'estate"" (""Summer""):  III. Presto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
"Concerto No. 2 in G minor, Op. 8, RV 315, "" Vivaldi L'estate"" (Summer) I. Allegro non molto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": I. Allegro non moto"
"Concerto No. 4 in F Minor, RV 297, 'L'inverno': I. Allegro non molto ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"Concerto No. 4 In F Minor, Op. 8: RV 297, L'inverno (Winter). La ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"Summer from Four Seasons, RV 315, I. Allegro non molto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": I. Allegro non moto"
"The 4 Seasons: Violin Concerto In F Major, Op. 8, No. 3, RV 293, ""L'autunno"" (Autumn) (arr. for Wind Quintet): I. Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
"The four seasons, Spring, Op. 8/1 ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Violin Concerto No. 4 in F Minor, Op. 8, RV 297 ""Winter"": II. Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"The Four Seasons, Spring, Op. 8/1, RV.269:I. Allegro [As heard in the film ""Beginners""] ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
The Four Seasons - Concerto No. 1 in E Major Op. 8 No. 1 RV269 'Spring': II. Largo e pianissimo ,"The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": II. Largo e pianissimo sempre"
"The Four Seasons, Violin Concerto No. 1 in E Major, RV 269 ""Spring"": II. Largo e pianissimo sempre ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": II. Largo e pianissimo sempre"
"Concerto No. 1 in E major, Op. 8, RV 269, ""Spring"" (La primavera): Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Antonio Vivaldi: Concerto in G-moll, op. 8, N 2, RV 325, L'estate ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
"The Four Seasons, Violin Concerto No. 4 in F Minor, RV 297 ""L'inverno"": III. Allegro ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": III. Allegro"
"Concerto No. 4 in F minor, Op. 8, RV 297, "" Vivaldi L'inverno"" (Winter) I. Allegro non molto ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"The Four Seasons - Violin Concerto in E Major, RV 269, ""Spring"": II. Largo e pianissimo sempre ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": II. Largo e pianissimo sempre"
MOVEMENTS FROM THE FOUR SEASONS: 2ND MOVEMENT OF WINTER ,"The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"Concerto For Violin And Strings In E, Op.8, No.1, RV.269 ""La Primavera"": 1. Allegro (Live) ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"The Four Seasons - Violin Concerto in F Major, Op. 8, No. 3, RV 293 - ""Autumn"": II. Adagio molto (Arranged for expanded Orchestra) ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": II. Adagio molto"
"Concerto for Violin and Strings in G Minor, Op. 8, No. 2, R.315 ""L'estate"": 3. Presto (Tempo impetuoso d'estate) ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": I. Allegro non moto"
"L'Inverno Violin Concerto in F Minor, RV 297: II. Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"Violin Concerto No. 1 in E Major, Op. 8, RV 269, ""Spring"": III. Danza pastorale ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": III. Danza pastorale. Allegro"
"The Four Seasons, Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"" ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"The 4 Seasons: Violin Concerto In F Major, Op. 8, No. 3, RV 293, ""L'autunno"" (Autumn) (arr. for Wind Quintet): II. Adagio Molto ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": II. Adagio molto"
"Violin Concerto in F Minor, RV 297, ""Winter"" from ""The Four Seasons"": I. Allegro non molto ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"The Four Seasons, Violin Concerto No. 3 in F Major, RV 293 ""L'autuno"" ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
"The Four Seasons - Violin Concerto in E Major, Op. 8, No. 1, RV 269 - ""Spring"": III. Danza Pastorale (Allegro) [Arranged for expanded Orchestra] ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": III. Danza pastorale. Allegro"
"The Four Seasons, Spring, Op. 8 - 1: 2nd Mvt: Largo e Pianissimo Sempre ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": II. Largo e pianissimo sempre"
"The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": II. Largo e pianissimo sempre ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": II. Largo e pianissimo sempre"
"The four Seasons, Summer, Op. 8/2: I. Allegro non molto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": I. Allegro non moto"
"The Four Seasons, Violin Concerto, Op. 8 No. 1–4: Winter, RV 297, Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"Concerto For Violin And Strings in G Minor, Op. 8, No. 2, R.315 ""L'estate"": 2. Adagio - Presto - Adagio ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": II. Adagio - Presto"
